C05001140269|AD2O01-OM HOTEL|I|17, JANGPURA EXT.|JANGPURA EXT|110014|-24315057|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140270|AD2P01-PAL REFRESHMENT|I|20, JANGPURA EXT.MKT|JANGPURA EXT|110014|-24317193|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140271|AD2P02-PUNJAB SWEETS|I|13 , JANGPURA EXT . MKT|JANGPURA EXT|110014|-24315791|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140272|AD2R04-RAHIM STORE|I|1/38 , JANGPURA EXT. D.ST|BHOGAL|110014|-24372632|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140273|AD2S02-SACHDEVA JUICE CORNER|I|P 9 JANGPURA EXT.|PISORI MOHALA|110014|-41824296|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140274|AD2S03-SACHKHAND STORE|I|11, JANGPURA EXT.MKT|PISORI MOHALA|110014|-9213363854|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140275|AD2S07-SUBHASH GEN STORE|I|SHOP NO-10, JANGPURA EXT.|PISORI MOHALA|110014|-9899501373|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140276|AD2S14-SANJAY GEN.  STORE|I|11-A,JANGPURA EXT.|HOSPITAL ROAD|110014|-9871149532|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140277|AD2V01-VASUDEV STORE|I|SHOP NO-7, JANGPURA MKT.|JANGPURA EXT|110014|-24310965|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140278|AD2Y01-YOKOHOHAMA|I|19, JANGPURA EXT.MKT|JANGPURA EXT|110014|-24311725|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140281|AD4G01-GINNI STORES|I|4/4 JANGPURA EXT.|JANGPURA EXT.|110014|-24318234|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140282|AD4H02-HUNNY STORE|I|1/18 ,JANGPURA EXT.|JANGPURA EXT.|110014|-24373083|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140283|AD4M01-MODI PASTRY CORNER|I|3/38, JANGPURA EXT.|JANGPURA EXT.|110014|-24312361|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140284|AD4S05-SHARMA STORES|I|3/31,JANGPURA EXT|JANGPURA EXT.|110014|-991199903|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140285|AD2M07-M.S.STORE|I|P-4,JANGPURA EXT|PISORI MOHALA|110014|-9313126997|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140286|AD2B05-BAKSHI GENERAL STORE|I|9,JANGPURA EXT.|JANGPURA EXT||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140287|AD7H01-HAPPY STORE|I|20,HARI NAGAR ASHRAM|ASHRAM|110014|-26346881|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140288|AD2D04-DMS|I|NO.199,JANGPURA EXT.|JANGPURA EXT||-69516353|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140290|AD5B02-BHAWANI SHANKAR|I|165 - B JEEVAN NAGAR|JEEVAN NAGAR|110014|-26344931|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140291|AD5D01-DAVINDER STORE|I|150 , JEEVAN NAGAR ; SUNLIGHT|JEEVAN NAGAR|110014|-26346373|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140292|AD5D02-D.M.S. DEPOT|I|187H/10 , JEEVAN NAGAR|JEEVAN NAGAR|110014|-26343038|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140293|AD5G04-GOYAL MEDICOS|I|8/3,BHAGWAN NAGAR|BHAGWAN NAGAR|110014|-26349033|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140294|AD5J02-JEEWAN NURSING HOME|I|H-187/6 JEEVAN  NAGAR|JEEVAN NAGAR|110014|-26347329|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140298|AD5R02-RUPESH STORE|I|490, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-55376141|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140299|AD5S01-SAI JUICE POINT|I|||110014||||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140300|AD5S09-SURAJ GEN STORE|I|34-B,BHAGWAN NAGAR|BHAGWAN NAGAR|110014|-26349344|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140301|AD5S11-SAINI STORE|I|61,BHAGWAN NAGAR|BHAGWAN NAGAR|110014|-9899503355|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140302|AD5V02-VAISHNOW DHABA|I|155, JEEVAN NAGAR|JEEVAN NAGAR|110014|-26340050|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140303|AD5H02-HAMU STORE|I|147,JEEVAN NAGAR|JEEVAN NAGAR||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140305|AD6A09-ALLMADAD STORE|I|F-128 KILOKARI|KILOKRI||-26343222|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140307|AD6A03-AMIT GEN STORE|I|93, KILLOKARI MKT.|KILOKRI|110014|-26343673|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140308|AD6A06-ARORA MUSIC CENTRE|I|148, KILLOKARI MKT.|KILOKRI|110014|-26346417|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140309|AD6B03-BALAJI SNACKS|I|A - 133 KILLOKARI|KILOKRI|110014|-26349366|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140311|AD6B07-BHARDWAJ STORE|I|46A , KILLOKARI NEAR MAHA|KILOKRI|110014|-26345192|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140312|AD6C03-CHINTU STORE|I|46 A , KILLOKARI|KILOKRI|110014|-26345192|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140313|AD6C04-CHOUDHARY DHABA|I|1,D.D.A MKT.KILOKRI,|KILOKRI|110014|26343386, 4731-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140314|AD6G02-GUPTA STORE|I|26 , KILLOKARI|KILOKRI|110014|-26347561|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140315|AD6J01-JAGDAMBA STORE|I|C- 145, KILLOKARI|KILOKRI|110014|-26344826|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140316|AD6K02-KAUSHIK GEN STORE|I|150 B, KILLOKARI|KILOKRI|110014|-26340357|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140317|AD6N02-NAVEEN TEA STALL|I|46, KILLOKARI|KILOKRI|110014|-26349310|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140318|AD6P03-PREM STORE|I|A - 133, KILLOKARI|KILOKRI|110014|-26349366|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140319|AD6R03-RAM KISHAN ANIL KR. GEN. STORE|I|112, KILLOKARI|KILOKRI|110014|-26344552|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140320|AD6S01-S. S BROTHERS|I|150A/1, KILLOKARI|KILOKRI|110014|-26343742|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140321|AD6S03-SAINI PROV STOE|I|64-B, KILLOKARI NEAR MAHA|KILOKRI|110014|-26343432|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140322|AD6S06-SHARMA GEN STORE|I|64-A, KILLOKARI VILLAGE|KILOKRI|110014|-26345681|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140323|AD6S07-SHIV SHAKTI  STORE|I|C - 128, KILLOKARI|KILOKRI|110014|-65966373|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140324|AD6S08-SRI DURGA GEN STORE|I|D-143 , KILLOKARI|KILOKRI|110014|-26341646|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140325|AD5T01-TASTY POINT|I|187H/7 JEEVAN NAGAR,KILLO|JEEVAN NAGAR|110014|-26341776|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140326|AD5V01-V.K. TRADERS|I|H.187/5 JEEVAN NAGAR|JEEVAN NAGAR|110014|-26349050|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140329|AD1A08-ARAB SARAI GEN. STORE|I|291, LAL MAHEL HAZRAT NIZAMUDD||110013|-24358467|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140330|AD6B01-B.R. STORE|I|150,KILOKRI VILLAGE|KILOKRI|110014|-26343597|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140331|AD6P01-PANNA LAL STORE|I|80 , KILOKERI , NEAR MAHARANI|KILOKRI|110014|-26342521|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140332|AD2A01-AJANTA PASTRY SHOP|I|37, MAZID RD., BHOGAL|MASJID ROAD|110014|-32573770|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140333|AD2K01-KABLI HOTAL|I|73 , MAZID ROAD , JANGPURA|MASJID ROAD|110014|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140334|AD2K02-KRISHNA GEN. STORE|I|19 , MASZID ROAD ; BHOGAL|MASJID ROAD|110014|-241823698|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140335|AD2R03-RAJDHANI STORE|I|57, MAZID RD. BHOGAL|MASJID ROAD|110014|-24379554|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140336|AD2S06-SHREE SAGAR SUPER  MARKET|I|23 , MAZID ROAD ; JANGPURA BHO|MASJID ROAD|110014|-24312399|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140338|AD2A05-AGGARWAL SWEET CORNER|I|8/20 , JANGPURA EXT.( NEA|HOSPITAL ROAD|110014|-24310111|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140340|AD10S01-SANTOSH COMUNICATION CENTER|I|24 , NEHRU NAGAR MKT|NEHRU NAGAR|110065|-29839955|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140341|AD10G01-GYAN SWEETS|I|SHOP NO 4,NEHRU NAGAR|NEHRU NAGAR|110065|-9350326676|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140342|AD10G02-GOPAL JI TELECOM|I|SHOP NO.17,NEHRU NAGAR|NEHRU NAGAR|110065|-29831211|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140343|AD10J01-JAGDAMBA STORE|I|8/9 ,NEHRU NAGAR|NEHRU NAGAR|110065|-9871463123|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140344|AD10K03-KESHWANI STORE|I|5 / 11,NEHRU NAGAR|NEHRU NAGAR|110065|-29846484|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140345|AD10R01-RAJENDRA STORE|I|6 / 55,NEHRU NAGAR|NEHRU NAGAR|110065|-29840153|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140347|AD10S02-SUMIT STORE|I|9 / 1,NEHRU NAGAR|NEHRU NAGAR|110065|-9899824235|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140348|AD10A01-AGGRAWAL SWEETS|I|26 ,NEHRU NAGAR|NEHRU NAGAR|110065|-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140349|AD10A02-ARORA CONFF.|I|13,NEHRU NAGAR|NEHRU NAGAR|110065|-298446436|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140350|AD10K01-KALRA STORE|I|10/59,NEHRU NAGAR|NEHRU NAGAR|110065|-69440539|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140351|AD10R03-RASHI STORE|I|11/7,NEHRU NAGAR|NEHRU NAGAR|110065|-9818162350|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140352|AD10K02-KAPIL STORE|I|11 / 21,NEHRU NAGAR|NEHRU NAGAR|110065|-29835753|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140353|AD10A03-ARORA STORE|I|3 / 27,NEHRU NAGAR|NEHRU NAGAR|110065|-989900559|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140354|AD10S03-SHIV STORE|I|2 / 3,NEHRU NAGAR|NEHRU NAGAR|110065|-29838727|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140356|AD10R02-RAJ KUMAR STORE|I|33,NEHRU NAGAR|NEHRU NAGAR|110065|-9213178799|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140357|AD10L01-LOKESH STORE|I|S / 66 - 55 NEHRU NAGAR J|NEHRU NAGAR|110065|-9212335322|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140358|AD10D01-DAYAL GEN. STORE|I|12/47,NEHRU NAGAR|NEHRU NAGAR|110065|-9212116804|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140359|AD10J03-JOGINDER STORE|I|8 /47,NEHRU NAGAR|NEHRU NAGAR|110065|-2646507577|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140360|AD10C02-CHANDER STORE|I|4 / 43,NEHRU NAGAR|NEHRU NAGAR|110065|-26927289|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140361|AD10N01-NEHA STORE|I|12 / 37,NEHRU NAGAR|NEHRU NAGAR|110065|-69430347|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140363|AD10V01-VINOD STORE|I|7 / 41,NEHRU NAGAR|NEHRU NAGAR|110065|-69911513|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140364|AD10S04-SURAJ STORE|I|7 / 37,NEHRU NAGAR|NEHRU NAGAR|110065|-28930412|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140365|AD10L02-LAXMAN STORE|I|4 / 61,NEHRU NAGAR|NEHRU NAGAR|110065|-26227152|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140366|AD10S05-SHARMA STORE|I|25,NEHRU NAGAR JHUGGI,NR|NEHRU NAGAR|110065|-29831801|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140367|AD10K04-KANHIYA STORE|I|24,NEHRU NAGAR JHUGGI ,NR|NEHRU NAGAR|110065|-69522614|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140368|AD10Y01-YOGESH STORE|I|,NEHRU NAGAR|NEHRU NAGAR|110065||||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140371|AD10P01-PAWAN TELECOM|I|10/67,NEHRU NAGAR|NEHRU NAGAR|110065|-9381718799|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140372|AD10S12-SAGAR NAMKEEN|I|SHOP NO.1,NEHRU NAGAR|NEHRU NAGAR|110065|-9350607690|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140373|AD10R06-RAJU STORE|I|110,DDA MKT NEHRU NAGAR|NEHRU NAGAR|110065|-9871917187|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140377|AD8M01-MORNING STORE|I|B-175,JANGPURA B|JANGPURA-B|110014|-24379808|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140380|AD1H02-HASSAN TEA CORNER|I|534, NIZAM NAGAR, BASTI, NIZAM||110013|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140381|AD1A06-ANAS STORE|I|113, BASTI HAZRAT NIZAMUD||110013|-24357117|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140382|AD1A07-ANWAR TEA STALL|I|K556/CN46,HZT. NIZAMUDDIN||110013|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140383|AD1A09-ASLAM GEN STORE|I|B - 108, BASTI HAZRAT NIZAMUDD||110013|-24358786|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140384|AD1A12-ABDUL RASID GEN STORE|I|147/1NIZAMUDIN BASTI||110013|-69514290|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140385|AD1A14-AL SAMAD|I|BASTI HAJRAT NIJAMUDIN||110013|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140386|AD1B01-BISMILA HOTEL|I|SHOP NO. 6 , BASTI HAZRAT||110013|-9990121072|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140387|AD1B02-BISMIL STORE|I|BASTI NIZAMUDIN BAWLI GATE||110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140388|AD1G01-GALIB KABAB|I|57,HZT. NIZAMUDDIN BASTI||110013|-9810786479|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140389|AD1H03-HZT. NIZAMUDDIN TELECOM CENTRE|I|193, MAIN BAZAR, BASTI HZT.NIZ||110013|-24354333|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140390|AD1I01-IRSHAD STORE|I|29, NIZAMUDDIN (W) NR. DARGAH||110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140391|AD1J01-JAMAL STORE|I|SHOP NO.5 BASTI HAJRAT NIJAMUD||110013|-32572532|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140393|AD1K03-KARIM HOTEL|I|168/2 HZT. NIZAMUDDIN BASTI||110013|-24358300|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140394|AD1K04-KASHISH STORE|I|NIZAM WEST||110013||||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140395|AD1K05-KIT CARE|I|T-21G/F R/P PHOOLWALI GALI BAS||110013|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140396|AD1K06-KHAN STORE|I|MASANFIR KHANA H.NO.12 BAOLI||110013|-9891432451|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140397|AD1M02-MEHMOOD GEN. STORE|I|T-383, BASTI HAZRAT NIZAMUDDIN||110013|-24352905|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140398|AD1M03-MOHD. FAHIM STORE|I|T-1/ABASTI HAZRAT NIZAMUDDIN (||110013|-24352318|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140399|AD1M05-MUQTAR ALI STORE|I|155/3 SAHIMA WALI MANDIR, NR.||110013|-9312046140|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140400|AD1M07-MUSTAFA PAN SHOP|I|SHOP NO.5, HZT. NIZAMUDDI||110013|-24355562|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140401|AD1M11-M.KHAN STORE|I|84,BASTI HAJRAT NIJAMUDIN||110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140403|AD1N02-NADEEM STORE|I|T-386, HZT. NIZAMUDDIN BASTI||110013|-24359837|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140404|AD1N03-NAIZ STORE|I|118, BASTI HAZRAT NIZAMUDDIN (||110013|-24356524|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140405|AD1N05-NAZIRAN GEN STORE|I|67, BASTI, HAZRAT NIZAMUD||110013|-24353043|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140406|AD1N07-NAVED PAN|I|BASTI, HAZRAT NIZAMU||110013|-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140407|AD1N09-NIZZAMI HOTEL|I|26/8 HAZRAT NIZAMUDDIN (W)||110013|-24351812|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140411|AD1R02-RASHID STORE|I|E-396 , BASTI HAZRAT NIZA||110013|-9999724163|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140412|AD1R03-RAM NARAYAN STORE|I|132. HZT. NIZAMUDDIN BASTI||110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140413|AD1S01-SALIM PAN CORNER|I|SHOP NO. 16, BASTI HAZRA||110013|-9213533748|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140414|AD1S02-SHAHID QUERESHI GEN STORE|I|21, BASTI HAZRAT NIZAMUDDIN (W||110013|-24357242|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140415|AD1S04-SHAHIR STORE|I|T-386, BASTI HAZRAT NIZAMUDDIN||110013|-9891708219|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140416|AD1S05-SUDESH STORE|I|147 BASTI, HAZRAT NIZAMUD||110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140418|AD1S10-SANA STORE|I|HZT. NIZAMUDDIN BASTI||110013|-24356889|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140419|AD1U02-UMMAR PAN SHOP|I|A-147, NR. NIZAMUDDIN DARGAH||110013|-69518690|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140420|AD1W01-WASIM COFFEE SHOP|I|66, BASTI, HAZRAT NIZAMUDDIN (||110013|-24351980|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140421|AD1Z01-ZAKI HOTEL  - I|I|2, BASTI, HAZRAL NIZAMUDDIN||110013|-24358775|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140422|AD1Z02-ZAKI  HOTEL - II|I|S.NO 2BASTI HAZRAT NIZAMUDDIN||110013|-9899872620|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140423|AD1Z03-ZAKIR STORES|I|272, BASTI HAZRAT NIZAMUDDIN (||110013|-9971443441|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140425|AD8R01-RAJ KUMAR STORE|I|SHOP NO.1 NIZAMUDDIN EAST|NIZAMUDDIN EAST|110013|-41825001|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140428|AD1M16-MOHINISH KADA HOTEL|I|T-4/A BASTI NAZRAT NIZAMUDIN||110013|-9810472084|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140431|AD1S11-SAMIR STORE|I|73 ALBI CHOK||110013|-69901846|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140432|AD1S09-SUPER INDIA STORES|I|66, BASTI, NR.DARGAH MAIN GATE||110013|-65848886|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140435|AD2T01-TIWARI TEA STALL|I|SHOP NO.8 , JUNGPURA ROAD|JANGPURA EXT|110014|-9891255945|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140436|AD2W01-SHUKLA PAN BHANDAR|I|OPP.EROS, JUNG  PURA ROAD.|JANGPURA EXT|110014|-39621542|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140437|AD1M04-MUJIB AHEMAD STD.|I|1/2,PANCH PEERAT, HZT NIZAMUDD||110013|-24318459|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140438|AD2B04-BANSI STORE|I|20/1, PANT NAGAR, JANGPUR|PANT NAGAR|110014|-69430314|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140439|AD2J02-JITENDER  GEN  STORE|I|13/1 , PANT NAGAR|PANT NAGAR|110014|-24310112|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140440|AD2K05-KHALSA STORE|I|22/11 , PANT NAGAR; JANGPURA|PANT NAGAR|110014|-24321732|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140441|AD2P03-POOJA GEN STORE|I|12/11, PANT NAGAR, JANGPURA EX|PANT NAGAR|110014|-24310473|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140442|AD2S11-SUSHIL GEN STORE|I|16/11 PANT NAGAR|PANT NAGAR|110014|-24315428|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
